InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
539355,00042,Product_00042,49,2022-01-01 18:00:00,22.76,10351.0,United Kingdom
588042,00034,Product_00034,127,2023-12-04 00:00:00,23.06,10451.0,United Kingdom
563072,00015,Product_00015,83,2023-01-06 02:00:00,43.78,17114.0,United Kingdom
518257,00045,Product_00045,171,2023-11-09 20:00:00,21.48,13176.0,United Kingdom
531001,00032,Product_00032,26,2022-08-10 06:00:00,19.75,13275.0,United Kingdom
563890,00004,Product_00004,57,2023-07-30 04:00:00,47.51,13227.0,United Kingdom
578624,00013,Product_00013,18,2023-04-14 21:00:00,38.9,10375.0,United Kingdom
531991,00001,Product_00001,53,2023-11-21 10:00:00,45.54,12204.0,United Kingdom
581132,00019,Product_00019,25,2023-02-14 11:00:00,40.64,13835.0,United Kingdom
578490,00049,Product_00049,75,2023-04-01 18:00:00,13.64,12698.0,United Kingdom
542181,00046,Product_00046,79,2022-01-13 06:00:00,42.9,19908.0,United Kingdom
558825,00040,Product_00040,90,2022-10-29 16:00:00,21.51,14442.0,United Kingdom
564264,00001,Product_00001,65,2022-10-13 04:00:00,33.09,19018.0,United Kingdom
578294,00001,Product_00001,68,2022-03-08 01:00:00,45.54,15070.0,United Kingdom
554034,00043,Product_00043,34,2023-03-16 05:00:00,44.07,15997.0,United Kingdom
535164,00029,Product_00029,24,2022-08-15 03:00:00,5.06,15091.0,United Kingdom
528411,00026,Product_00026,12,2023-10-13 20:00:00,38.42,19177.0,United Kingdom
552275,00026,Product_00026,46,2023-11-22 18:00:00,38.42,11775.0,United Kingdom
529714,00044,Product_00044,79,2023-01-12 09:00:00,47.92,11855.0,United Kingdom
564774,00044,Product_00044,74,2023-08-13 18:00:00,47.92,13545.0,United Kingdom
583949,00047,Product_00047,95,2023-11-12 16:00:00,43.42,16341.0,United Kingdom
514924,00042,Product_00042,66,2023-05-24 07:00:00,22.76,11009.0,United Kingdom
510626,00045,Product_00045,85,2023-06-17 08:00:00,31.71,15551.0,United Kingdom
567988,00029,Product_00029,87,2022-05-03 03:00:00,5.06,11717.0,United Kingdom
556627,00015,Product_00015,28,2023-09-11 11:00:00,43.78,12780.0,United Kingdom
514296,00021,Product_00021,174,2022-08-26 11:00:00,27.24,11096.0,United Kingdom
519401,00017,Product_00017,48,2022-11-15 04:00:00,24.53,15495.0,United Kingdom
519342,00014,Product_00014,51,2022-03-19 12:00:00,8.11,18964.0,United Kingdom
539961,00005,Product_00005,19,2023-12-23 10:00:00,9.47,19461.0,United Kingdom
558538,00025,Product_00025,41,2023-09-17 13:00:00,24.81,12734.0,United Kingdom
573122,00034,Product_00034,32,2023-09-27 21:00:00,23.06,11493.0,United Kingdom
554647,00008,Product_00008,14,2022-07-01 23:00:00,38.79,15526.0,United Kingdom
584669,00016,Product_00016,47,2023-07-23 22:00:00,14.22,11102.0,United Kingdom
585377,00034,Product_00034,85,2022-04-01 11:00:00,23.06,16510.0,United Kingdom
547493,00048,Product_00048,51,2022-05-18 06:00:00,37.12,15378.0,United Kingdom
587521,00016,Product_00016,96,2023-07-30 01:00:00,14.22,15101.0,United Kingdom
540191,00042,Product_00042,37,2022-07-17 19:00:00,13.68,14884.0,United Kingdom
559145,00016,Product_00016,78,2022-07-03 00:00:00,14.22,12782.0,United Kingdom
580446,00012,Product_00012,92,2022-08-07 06:00:00,8.07,17012.0,United Kingdom
557182,00049,Product_00049,64,2022-04-29 02:00:00,13.64,14106.0,United Kingdom
522408,00022,Product_00022,10,2023-10-06 03:00:00,30.62,14781.0,United Kingdom
596278,00029,Product_00029,21,2023-06-22 20:00:00,5.06,16915.0,United Kingdom
577196,00023,Product_00023,51,2022-10-24 12:00:00,36.6,18204.0,United Kingdom
535095,00030,Product_00030,59,2022-05-03 00:00:00,38.2,15370.0,United Kingdom
579898,00014,Product_00014,83,2022-09-28 14:00:00,8.11,15236.0,United Kingdom
567400,00007,Product_00007,78,2022-03-11 16:00:00,23.02,15499.0,United Kingdom
577543,00031,Product_00031,104,2022-12-08 06:00:00,45.4,17393.0,United Kingdom
540479,00047,Product_00047,26,2022-07-01 06:00:00,43.42,17195.0,United Kingdom
596184,00042,Product_00042,14,2022-02-23 15:00:00,22.76,17249.0,United Kingdom
514874,00019,Product_00019,13,2023-03-31 22:00:00,40.64,15563.0,United Kingdom
552765,00039,Product_00039,20,2023-10-31 04:00:00,32.12,16789.0,United Kingdom
514701,00008,Product_00008,74,2022-10-03 10:00:00,24.98,14791.0,United Kingdom
586975,00002,Product_00002,65,2023-01-21 10:00:00,49.64,10594.0,United Kingdom
515313,00013,Product_00013,96,2022-10-14 19:00:00,38.9,18239.0,United Kingdom
536393,00018,Product_00018,21,2023-04-11 10:00:00,46.97,15256.0,United Kingdom
560748,00001,Product_00001,113,2023-11-20 02:00:00,45.54,14968.0,United Kingdom
529845,00037,Product_00037,69,2022-12-02 04:00:00,9.35,10049.0,United Kingdom
589023,00045,Product_00045,39,2022-12-12 22:00:00,31.71,19622.0,United Kingdom
556804,00007,Product_00007,28,2022-04-24 22:00:00,23.02,14152.0,United Kingdom
538465,00035,Product_00035,66,2022-02-14 10:00:00,23.95,13798.0,United Kingdom
576539,00036,Product_00036,80,2022-07-27 02:00:00,12.24,15396.0,United Kingdom
527154,00012,Product_00012,79,2023-11-26 12:00:00,8.07,11160.0,United Kingdom
563177,00006,Product_00006,136,2022-11-21 18:00:00,28.88,18660.0,United Kingdom
538063,00018,Product_00018,83,2022-06-21 10:00:00,46.97,16172.0,United Kingdom
563900,00013,Product_00013,52,2023-06-19 18:00:00,29.71,16830.0,United Kingdom
526937,00041,Product_00041,123,2023-11-16 15:00:00,32.3,19942.0,United Kingdom
512877,00050,Product_00050,36,2022-09-13 18:00:00,11.97,14346.0,United Kingdom
549167,00049,Product_00049,201,2023-03-04 22:00:00,8.53,16395.0,United Kingdom
536222,00039,Product_00039,19,2023-03-14 10:00:00,32.12,14421.0,United Kingdom
563461,00022,Product_00022,80,2022-05-23 07:00:00,30.62,14366.0,United Kingdom
573946,00009,Product_00009,38,2023-06-09 19:00:00,44.05,13189.0,United Kingdom
522305,00030,Product_00030,78,2022-09-26 18:00:00,38.2,11978.0,United Kingdom
552760,00031,Product_00031,14,2023-07-13 18:00:00,45.4,15132.0,United Kingdom
575244,00046,Product_00046,79,2022-09-14 20:00:00,42.9,10179.0,United Kingdom
529792,00039,Product_00039,58,2022-11-21 11:00:00,32.12,17852.0,United Kingdom
523320,00037,Product_00037,40,2023-10-26 12:00:00,9.35,18542.0,United Kingdom
513967,00049,Product_00049,21,2023-06-06 14:00:00,13.64,11918.0,United Kingdom
540065,00011,Product_00011,73,2022-01-04 09:00:00,47.1,14904.0,United Kingdom
542495,00011,Product_00011,65,2022-05-06 05:00:00,47.1,19464.0,United Kingdom
577569,00046,Product_00046,125,2022-12-17 08:00:00,30.2,12314.0,United Kingdom
527160,00016,Product_00016,93,2022-01-14 22:00:00,14.22,18758.0,United Kingdom
569382,00046,Product_00046,35,2023-04-08 15:00:00,42.9,13652.0,United Kingdom
586755,00006,Product_00006,28,2023-01-08 16:00:00,36.56,17480.0,United Kingdom
539520,00011,Product_00011,53,2023-05-14 01:00:00,47.1,17462.0,United Kingdom
545034,00033,Product_00033,52,2023-04-01 23:00:00,34.25,19671.0,United Kingdom
534389,00021,Product_00021,18,2022-06-12 09:00:00,26.38,11651.0,United Kingdom
599420,00007,Product_00007,33,2022-07-13 16:00:00,23.02,12227.0,United Kingdom
567753,00013,Product_00013,15,2023-02-08 02:00:00,38.9,18892.0,United Kingdom
596177,00015,Product_00015,105,2023-12-17 06:00:00,43.78,10295.0,United Kingdom
553185,00017,Product_00017,86,2022-06-08 02:00:00,24.53,12312.0,United Kingdom
520699,00045,Product_00045,28,2023-10-02 08:00:00,24.13,17091.0,United Kingdom
581005,00049,Product_00049,65,2023-06-21 10:00:00,13.64,12890.0,United Kingdom
532935,00031,Product_00031,97,2022-08-22 05:00:00,45.4,10373.0,United Kingdom
590957,00041,Product_00041,10,2022-10-21 18:00:00,32.3,13433.0,United Kingdom
536807,00041,Product_00041,49,2022-07-30 11:00:00,32.3,16976.0,United Kingdom
548946,00008,Product_00008,130,2023-12-15 14:00:00,30.74,16016.0,United Kingdom
564277,00032,Product_00032,65,2022-07-09 08:00:00,19.75,19129.0,United Kingdom
520183,00045,Product_00045,31,2023-06-21 11:00:00,31.71,16642.0,United Kingdom
516046,00005,Product_00005,16,2022-07-01 11:00:00,6.55,11099.0,United Kingdom
583749,00001,Product_00001,22,2022-12-12 05:00:00,45.54,19912.0,United Kingdom
587530,00008,Product_00008,17,2023-07-09 12:00:00,38.79,11309.0,United Kingdom
522527,00018,Product_00018,98,2022-04-15 20:00:00,46.97,18244.0,United Kingdom
548849,00037,Product_00037,27,2023-07-03 03:00:00,9.35,19335.0,United Kingdom
533321,00028,Product_00028,64,2023-11-18 10:00:00,44.2,18307.0,United Kingdom
532616,00004,Product_00004,92,2023-10-04 19:00:00,28.63,14087.0,United Kingdom
528823,00027,Product_00027,94,2022-03-03 15:00:00,36.85,15575.0,United Kingdom
533399,00044,Product_00044,85,2023-12-24 10:00:00,47.92,15632.0,United Kingdom
564681,00028,Product_00028,157,2022-12-09 06:00:00,31.59,19525.0,United Kingdom
521521,00011,Product_00011,18,2023-05-28 22:00:00,47.1,14352.0,United Kingdom
551274,00007,Product_00007,44,2022-04-17 03:00:00,23.02,16552.0,United Kingdom
589236,00032,Product_00032,28,2022-07-25 03:00:00,19.75,16899.0,United Kingdom
518496,00005,Product_00005,54,2023-11-22 12:00:00,9.47,10010.0,United Kingdom
541288,00012,Product_00012,103,2023-11-07 07:00:00,8.07,12980.0,United Kingdom
592571,00044,Product_00044,82,2022-01-20 03:00:00,47.92,14119.0,United Kingdom
594623,00001,Product_00001,119,2022-04-04 04:00:00,30.58,12556.0,United Kingdom
598511,00004,Product_00004,53,2022-01-25 04:00:00,47.51,10404.0,United Kingdom
525763,00026,Product_00026,49,2023-08-25 15:00:00,38.42,15885.0,United Kingdom
568489,00036,Product_00036,52,2022-07-16 11:00:00,12.24,10504.0,United Kingdom
525835,00035,Product_00035,10,2023-03-19 18:00:00,23.95,13391.0,United Kingdom
572531,00029,Product_00029,100,2022-09-03 17:00:00,3.9,19977.0,United Kingdom
593649,00020,Product_00020,42,2022-12-28 00:00:00,40.36,11841.0,United Kingdom
592375,00006,Product_00006,113,2023-12-20 10:00:00,36.56,14433.0,United Kingdom
531490,00020,Product_00020,28,2023-04-11 21:00:00,40.36,18871.0,United Kingdom
569714,00047,Product_00047,13,2023-05-11 18:00:00,43.42,16152.0,United Kingdom
588930,00026,Product_00026,62,2022-03-13 08:00:00,38.42,14165.0,United Kingdom
581241,00010,Product_00010,28,2023-12-06 03:00:00,7.42,16217.0,United Kingdom
565236,00014,Product_00014,44,2022-11-03 11:00:00,8.11,14459.0,United Kingdom
574795,00010,Product_00010,25,2023-03-18 01:00:00,7.42,16837.0,United Kingdom
598989,00040,Product_00040,82,2022-06-02 21:00:00,21.51,14922.0,United Kingdom
572231,00040,Product_00040,36,2023-08-23 06:00:00,21.51,13291.0,United Kingdom
529798,00007,Product_00007,16,2023-10-06 04:00:00,23.02,13133.0,United Kingdom
585821,00037,Product_00037,95,2022-05-16 22:00:00,9.35,14314.0,United Kingdom
558902,00030,Product_00030,25,2022-07-13 06:00:00,38.2,19614.0,United Kingdom
518426,00039,Product_00039,19,2022-04-30 10:00:00,32.12,18523.0,United Kingdom
515228,00042,Product_00042,94,2023-01-21 11:00:00,22.76,10834.0,United Kingdom
520125,00009,Product_00009,54,2023-01-08 20:00:00,44.05,11264.0,United Kingdom
526414,00047,Product_00047,66,2022-01-08 19:00:00,43.42,11321.0,United Kingdom
514162,00036,Product_00036,35,2023-03-17 13:00:00,12.24,15087.0,United Kingdom
592775,00010,Product_00010,54,2022-11-05 16:00:00,7.42,18182.0,United Kingdom
550879,00007,Product_00007,81,2023-11-26 23:00:00,23.02,10724.0,United Kingdom
568333,00015,Product_00015,26,2022-05-28 05:00:00,43.78,14977.0,United Kingdom
548129,00026,Product_00026,36,2022-06-22 12:00:00,38.42,19707.0,United Kingdom
572358,00009,Product_00009,16,2022-06-18 10:00:00,44.05,15026.0,United Kingdom
539212,00027,Product_00027,26,2022-11-19 05:00:00,49.91,17914.0,United Kingdom
559541,00016,Product_00016,95,2023-09-04 12:00:00,8.68,18287.0,United Kingdom
533181,00050,Product_00050,37,2022-09-08 05:00:00,11.97,12862.0,United Kingdom
516961,00047,Product_00047,51,2022-09-02 14:00:00,43.42,19553.0,United Kingdom
514383,00006,Product_00006,43,2022-06-12 16:00:00,36.56,18429.0,United Kingdom
550125,00037,Product_00037,30,2023-10-07 11:00:00,9.35,17945.0,United Kingdom
535507,00046,Product_00046,12,2023-05-14 21:00:00,42.9,17061.0,United Kingdom
568519,00029,Product_00029,57,2023-08-16 00:00:00,5.06,17336.0,United Kingdom
524260,00046,Product_00046,99,2022-04-05 05:00:00,42.9,15254.0,United Kingdom
551485,00048,Product_00048,51,2023-06-28 13:00:00,26.75,11819.0,United Kingdom
543087,00041,Product_00041,97,2023-08-28 12:00:00,32.3,14492.0,United Kingdom
531002,00008,Product_00008,90,2023-12-04 14:00:00,38.79,14399.0,United Kingdom
529543,00010,Product_00010,54,2022-10-02 01:00:00,7.42,13790.0,United Kingdom
584208,00033,Product_00033,89,2022-10-10 17:00:00,48.99,18594.0,United Kingdom
525326,00013,Product_00013,69,2023-01-06 04:00:00,38.9,12484.0,United Kingdom
596331,00037,Product_00037,20,2022-05-07 14:00:00,9.35,14676.0,United Kingdom
589839,00036,Product_00036,141,2022-01-09 01:00:00,8.98,14800.0,United Kingdom
523325,00001,Product_00001,45,2023-11-17 02:00:00,45.54,18664.0,United Kingdom
578636,00049,Product_00049,83,2023-05-07 17:00:00,13.64,18666.0,United Kingdom
541695,00007,Product_00007,10,2022-04-18 12:00:00,23.02,15285.0,United Kingdom
597406,00021,Product_00021,32,2023-06-21 15:00:00,39.35,12698.0,United Kingdom
522362,00014,Product_00014,62,2023-05-26 05:00:00,8.11,19611.0,United Kingdom
596571,00001,Product_00001,72,2023-07-23 01:00:00,45.54,10090.0,United Kingdom
516096,00018,Product_00018,51,2023-04-15 21:00:00,31.1,13428.0,United Kingdom
536375,00025,Product_00025,81,2022-11-14 15:00:00,24.81,10212.0,United Kingdom
579472,00023,Product_00023,48,2022-01-10 04:00:00,47.81,18281.0,United Kingdom
556594,00011,Product_00011,39,2022-02-06 11:00:00,47.1,18734.0,United Kingdom
577544,00050,Product_00050,73,2023-05-01 14:00:00,11.97,11090.0,United Kingdom
552375,00005,Product_00005,-5,2022-02-19 20:00:00,9.47,10993.0,United Kingdom
521620,00025,Product_00025,67,2023-11-28 15:00:00,24.81,12418.0,United Kingdom
566360,00029,Product_00029,82,2022-12-17 16:00:00,5.06,17907.0,United Kingdom
574269,00024,Product_00024,16,2023-08-22 18:00:00,42.42,13034.0,United Kingdom
547786,00017,Product_00017,69,2022-02-21 23:00:00,18.17,15040.0,United Kingdom
550398,00014,Product_00014,41,2023-07-07 02:00:00,8.11,11867.0,United Kingdom
564735,00007,Product_00007,38,2022-10-24 07:00:00,23.02,12153.0,United Kingdom
589422,00040,Product_00040,28,2022-03-20 14:00:00,21.51,16509.0,United Kingdom
598080,00016,Product_00016,41,2022-01-13 22:00:00,10.59,16249.0,United Kingdom
534903,00007,Product_00007,71,2023-03-25 08:00:00,23.02,13078.0,United Kingdom
543703,00038,Product_00038,30,2022-05-28 18:00:00,29.15,16865.0,United Kingdom
556229,00003,Product_00003,60,2022-08-11 23:00:00,30.03,10918.0,United Kingdom
553121,00020,Product_00020,62,2023-12-26 05:00:00,40.36,10911.0,United Kingdom
530108,00031,Product_00031,43,2022-01-21 16:00:00,45.4,15349.0,United Kingdom
541896,00044,Product_00044,41,2023-12-24 19:00:00,47.92,14768.0,United Kingdom
588619,00021,Product_00021,28,2023-03-01 20:00:00,39.35,13935.0,United Kingdom
588984,00028,Product_00028,76,2022-02-19 22:00:00,44.2,17445.0,United Kingdom
599031,00012,Product_00012,31,2023-03-16 01:00:00,8.07,18994.0,United Kingdom
552811,00008,Product_00008,80,2022-09-04 06:00:00,38.79,17906.0,United Kingdom
594666,00035,Product_00035,124,2022-08-17 12:00:00,16.2,13692.0,United Kingdom
572488,00005,Product_00005,36,2023-07-13 05:00:00,9.47,18387.0,United Kingdom
525805,00032,Product_00032,57,2022-01-25 00:00:00,19.75,15192.0,United Kingdom
578150,00019,Product_00019,90,2022-01-03 05:00:00,40.64,15620.0,United Kingdom
585577,00024,Product_00024,10,2023-10-29 05:00:00,42.42,18204.0,United Kingdom
588605,00035,Product_00035,12,2023-04-30 08:00:00,23.95,15150.0,United Kingdom
520818,00025,Product_00025,65,2023-10-22 19:00:00,24.81,14235.0,United Kingdom
560118,00021,Product_00021,36,2022-01-10 12:00:00,39.35,13746.0,United Kingdom
514033,00015,Product_00015,36,2023-11-06 14:00:00,43.78,19841.0,United Kingdom
531159,00044,Product_00044,85,2023-05-16 22:00:00,32.39,17372.0,United Kingdom
538175,00046,Product_00046,26,2022-02-11 00:00:00,42.9,11904.0,United Kingdom
561023,00001,Product_00001,51,2023-06-12 12:00:00,45.54,17889.0,United Kingdom
581768,00049,Product_00049,17,2023-02-23 09:00:00,8.92,18864.0,United Kingdom
548982,00011,Product_00011,72,2022-01-23 03:00:00,47.1,15880.0,United Kingdom
511161,00042,Product_00042,74,2023-07-26 07:00:00,22.76,19078.0,United Kingdom
532014,00002,Product_00002,38,2023-04-13 19:00:00,49.64,12416.0,United Kingdom
593325,00046,Product_00046,94,2022-12-01 12:00:00,42.9,14221.0,United Kingdom
515658,00003,Product_00003,127,2023-12-08 01:00:00,30.03,15728.0,United Kingdom
587621,00045,Product_00045,21,2022-01-04 17:00:00,23.54,14465.0,United Kingdom
569160,00032,Product_00032,18,2022-08-27 23:00:00,19.75,14839.0,United Kingdom
519517,00030,Product_00030,119,2022-05-12 01:00:00,26.6,17567.0,United Kingdom
518996,00001,Product_00001,36,2022-02-23 20:00:00,45.54,18190.0,United Kingdom
558921,00032,Product_00032,56,2022-11-11 23:00:00,13.02,13334.0,United Kingdom
527183,00033,Product_00033,78,2022-06-07 13:00:00,48.99,17871.0,United Kingdom
579651,00036,Product_00036,98,2022-04-10 15:00:00,12.24,10910.0,United Kingdom
593683,00016,Product_00016,89,2023-07-05 04:00:00,14.22,12925.0,United Kingdom
598054,00018,Product_00018,41,2022-04-04 20:00:00,46.97,14181.0,United Kingdom
569334,00044,Product_00044,47,2022-06-12 03:00:00,47.92,17755.0,United Kingdom
562175,00034,Product_00034,37,2023-02-16 02:00:00,23.06,16335.0,United Kingdom
536052,00018,Product_00018,50,2023-12-16 23:00:00,46.97,11136.0,United Kingdom
529905,00022,Product_00022,35,2022-08-06 21:00:00,30.62,17172.0,United Kingdom
542599,00026,Product_00026,43,2022-11-11 17:00:00,38.42,19456.0,United Kingdom
548297,00016,Product_00016,47,2022-01-03 15:00:00,14.22,10430.0,United Kingdom
594888,00031,Product_00031,87,2022-03-16 11:00:00,45.4,18943.0,United Kingdom
595663,00043,Product_00043,63,2023-05-17 18:00:00,44.07,17247.0,United Kingdom
524432,00046,Product_00046,48,2022-12-03 05:00:00,42.9,10701.0,United Kingdom
575743,00028,Product_00028,38,2023-05-04 14:00:00,44.2,17816.0,United Kingdom
539100,00038,Product_00038,160,2022-06-13 03:00:00,19.41,17851.0,United Kingdom
545066,00021,Product_00021,42,2023-09-03 15:00:00,39.35,13318.0,United Kingdom
593635,00042,Product_00042,28,2023-06-11 20:00:00,22.76,11761.0,United Kingdom
540292,00043,Product_00043,27,2022-01-04 20:00:00,44.07,16777.0,United Kingdom
564911,00011,Product_00011,29,2023-04-01 14:00:00,47.1,14786.0,United Kingdom
558497,00006,Product_00006,46,2022-03-11 21:00:00,36.56,12837.0,United Kingdom
570946,00027,Product_00027,75,2022-06-11 00:00:00,49.91,13422.0,United Kingdom
593131,00048,Product_00048,72,2023-05-22 04:00:00,37.12,12498.0,United Kingdom
598107,00025,Product_00025,20,2023-04-15 07:00:00,24.81,13749.0,United Kingdom
523597,00044,Product_00044,17,2023-12-22 01:00:00,47.92,19846.0,United Kingdom
568938,00006,Product_00006,84,2023-09-22 17:00:00,36.56,10092.0,United Kingdom
557374,00008,Product_00008,69,2022-07-11 03:00:00,38.79,18366.0,United Kingdom
541348,00041,Product_00041,13,2023-02-28 17:00:00,32.3,15049.0,United Kingdom
577929,00008,Product_00008,99,2022-03-16 22:00:00,38.79,17347.0,United Kingdom
534909,00047,Product_00047,93,2023-07-29 06:00:00,43.42,18235.0,United Kingdom
580928,00034,Product_00034,11,2023-07-13 16:00:00,23.06,14017.0,United Kingdom
513227,00050,Product_00050,56,2023-02-22 22:00:00,11.97,14247.0,United Kingdom
572706,00007,Product_00007,184,2023-03-25 00:00:00,15.62,18505.0,United Kingdom
548116,00050,Product_00050,74,2022-10-21 19:00:00,11.97,12102.0,United Kingdom
551275,00017,Product_00017,14,2023-02-15 15:00:00,24.53,17015.0,United Kingdom
581011,00020,Product_00020,57,2023-03-18 05:00:00,40.36,12613.0,United Kingdom
583941,00027,Product_00027,99,2023-04-20 19:00:00,49.91,17929.0,United Kingdom
559643,00007,Product_00007,42,2023-06-19 17:00:00,23.02,10288.0,United Kingdom
540304,00044,Product_00044,89,2022-01-25 22:00:00,35.76,14338.0,United Kingdom
562250,00045,Product_00045,65,2023-08-22 15:00:00,31.71,14364.0,United Kingdom
556473,00025,Product_00025,21,2023-11-25 10:00:00,24.81,16271.0,United Kingdom
542653,00009,Product_00009,115,2022-11-30 11:00:00,44.05,18878.0,United Kingdom
537490,00034,Product_00034,17,2023-02-25 17:00:00,23.06,16716.0,United Kingdom
536065,00048,Product_00048,66,2023-07-05 07:00:00,37.12,17334.0,United Kingdom
520970,00029,Product_00029,129,2023-05-08 16:00:00,3.92,12654.0,United Kingdom
586138,00014,Product_00014,45,2022-02-03 05:00:00,8.11,15156.0,United Kingdom
517332,00025,Product_00025,54,2023-03-22 15:00:00,24.81,13833.0,United Kingdom
532294,00014,Product_00014,42,2022-08-27 01:00:00,8.11,10041.0,United Kingdom
555789,00024,Product_00024,111,2022-11-01 15:00:00,42.42,18826.0,United Kingdom
551107,00031,Product_00031,47,2022-09-04 07:00:00,45.4,13243.0,United Kingdom
599369,00015,Product_00015,58,2022-06-14 18:00:00,43.78,13305.0,United Kingdom
545947,00045,Product_00045,163,2023-02-14 03:00:00,20.04,17575.0,United Kingdom
517514,00020,Product_00020,278,2022-06-29 16:00:00,24.22,16123.0,United Kingdom
517747,00027,Product_00027,83,2023-01-10 04:00:00,49.91,19695.0,United Kingdom
538281,00002,Product_00002,69,2023-10-22 12:00:00,49.64,11286.0,United Kingdom
590573,00014,Product_00014,74,2023-08-05 08:00:00,8.11,13253.0,United Kingdom
563991,00047,Product_00047,202,2022-10-23 22:00:00,31.72,12556.0,United Kingdom
536328,00032,Product_00032,71,2023-06-12 12:00:00,19.75,18491.0,United Kingdom
531461,00045,Product_00045,163,2023-10-05 19:00:00,24.18,17437.0,United Kingdom
589369,00033,Product_00033,-5,2022-03-02 07:00:00,48.99,18942.0,United Kingdom
575884,00025,Product_00025,73,2023-12-06 02:00:00,24.81,12128.0,United Kingdom
583839,00029,Product_00029,82,2023-06-12 03:00:00,5.06,18667.0,United Kingdom
534601,00018,Product_00018,91,2023-09-22 16:00:00,46.97,14295.0,United Kingdom
582398,00016,Product_00016,43,2022-03-23 07:00:00,14.22,11863.0,United Kingdom
526170,00006,Product_00006,88,2023-07-31 03:00:00,36.56,10235.0,United Kingdom
550777,00043,Product_00043,35,2023-01-09 13:00:00,44.07,12184.0,United Kingdom
573608,00003,Product_00003,89,2022-01-14 16:00:00,23.66,16922.0,United Kingdom
547822,00013,Product_00013,30,2023-01-10 09:00:00,38.9,10539.0,United Kingdom
544538,00041,Product_00041,34,2023-06-21 20:00:00,32.3,15654.0,United Kingdom
511665,00008,Product_00008,95,2022-09-06 21:00:00,38.79,15715.0,United Kingdom
525440,00046,Product_00046,97,2022-11-18 10:00:00,42.9,10533.0,United Kingdom
527397,00032,Product_00032,54,2022-02-17 09:00:00,19.75,12063.0,United Kingdom
566443,00046,Product_00046,114,2022-07-06 08:00:00,30.7,17522.0,United Kingdom
541057,00022,Product_00022,94,2022-05-17 10:00:00,30.62,14954.0,United Kingdom
576836,00039,Product_00039,47,2022-05-17 09:00:00,32.12,18829.0,United Kingdom
578298,00011,Product_00011,86,2023-09-24 07:00:00,47.1,19988.0,United Kingdom
554553,00018,Product_00018,39,2023-02-28 03:00:00,46.97,10490.0,United Kingdom
549436,00030,Product_00030,18,2022-08-12 10:00:00,38.2,15097.0,United Kingdom
546039,00034,Product_00034,240,2022-07-13 04:00:00,14.19,19850.0,United Kingdom
540281,00004,Product_00004,57,2022-08-11 18:00:00,36.65,16953.0,United Kingdom
574250,00012,Product_00012,75,2023-04-01 18:00:00,8.07,13007.0,United Kingdom
553174,00035,Product_00035,55,2022-06-25 08:00:00,23.95,18654.0,United Kingdom
510233,00021,Product_00021,68,2022-07-06 04:00:00,39.35,17406.0,United Kingdom
573427,00048,Product_00048,63,2022-04-08 18:00:00,37.12,16594.0,United Kingdom
585388,00016,Product_00016,40,2023-08-06 16:00:00,14.22,18025.0,United Kingdom
542025,00038,Product_00038,67,2022-02-13 10:00:00,29.15,10960.0,United Kingdom
518516,00015,Product_00015,91,2023-06-29 07:00:00,43.78,15758.0,United Kingdom
582610,00011,Product_00011,151,2022-12-08 15:00:00,37.14,14553.0,United Kingdom
562421,00035,Product_00035,95,2022-06-05 11:00:00,23.95,10849.0,United Kingdom
599165,00038,Product_00038,37,2023-02-11 21:00:00,29.15,15729.0,United Kingdom
596006,00007,Product_00007,16,2022-11-01 06:00:00,23.02,12060.0,United Kingdom
566709,00041,Product_00041,128,2023-12-03 20:00:00,32.3,14007.0,United Kingdom
588375,00016,Product_00016,62,2023-11-10 22:00:00,14.22,12746.0,United Kingdom
587484,00034,Product_00034,96,2022-04-06 22:00:00,14.17,15678.0,United Kingdom
559719,00004,Product_00004,44,2023-02-02 15:00:00,47.51,17827.0,United Kingdom
518480,00043,Product_00043,81,2022-01-16 01:00:00,44.07,16321.0,United Kingdom
519730,00008,Product_00008,97,2022-08-17 21:00:00,38.79,11925.0,United Kingdom
594700,00038,Product_00038,18,2023-12-17 11:00:00,29.15,12325.0,United Kingdom
534319,00028,Product_00028,42,2023-11-23 08:00:00,44.2,15915.0,United Kingdom
579524,00018,Product_00018,26,2022-12-19 10:00:00,46.97,10316.0,United Kingdom
542619,00009,Product_00009,56,2022-08-01 04:00:00,44.05,19030.0,United Kingdom
512457,00043,Product_00043,28,2023-12-07 17:00:00,44.07,11656.0,United Kingdom
578423,00045,Product_00045,117,2022-12-01 09:00:00,31.71,18820.0,United Kingdom
578837,00003,Product_00003,65,2023-07-30 17:00:00,30.03,16460.0,United Kingdom
573487,00008,Product_00008,92,2023-02-12 11:00:00,38.79,11731.0,United Kingdom
575489,00019,Product_00019,59,2022-07-08 04:00:00,40.64,18774.0,United Kingdom
575140,00050,Product_00050,80,2022-09-26 19:00:00,11.97,14317.0,United Kingdom
568950,00013,Product_00013,76,2023-08-29 10:00:00,38.9,12537.0,United Kingdom
561745,00023,Product_00023,23,2023-01-23 22:00:00,47.81,17765.0,United Kingdom
561810,00026,Product_00026,48,2022-03-05 01:00:00,30.24,14689.0,United Kingdom
550788,00005,Product_00005,96,2023-07-10 16:00:00,9.47,10368.0,United Kingdom
515610,00026,Product_00026,51,2023-04-29 03:00:00,38.42,12758.0,United Kingdom
